job_card_date,invoice_line_text,material,supplier_name,review_text
13-05-2018,Car Battery Case,Plastic,Vidhyarthi Auto Solutions,"Worst purchase ever, broke after one week. Very disappointed."
13-05-2018,Fuel Tank,Aluminum,Anand Auto Services,Good value for money. Would definitely buy again from this seller.
14-05-2018,Fuel Tank,Aluminum,Omkar Auto Traders,"Excellent product, very durable! Worth every penny."
14-05-2018,Side Mirror Cover,Plastic,Sri Lakshmi Radiators,"Excellent product, very durable! Worth every penny."
14-05-2018,Dashboard Cover,Plastic,Venkateshwara Motors,No complaints. The part performs well and was easy to install.
14-05-2018,Brake Disc,Steel,Techno Car Repairs,"Worth the price, satisfied overall. Installation was simple and easy."
14-05-2018,Engine Cover,Aluminum,Nandini Automotive Services,Good value for money. Would definitely buy again from this seller.
14-05-2018,Wheel Rim,Steel,Anand Auto Services,"Quality is okay, but it could be better. Not as durable as expected."
14-05-2018,Engine Cover,Aluminum,Ramesh Auto Traders,"Not bad, but the price could be reduced a little. It's functional, though."
14-05-2018,Coolant Pipe,Plastic,Shree Durga Auto Solutions,Good value for money. Would definitely buy again from this seller.
14-05-2018,Car Battery Case,Plastic,Rajesh Auto Suppliers,"Pretty good. It works well, but not as robust as other brands."
14-05-2018,Dashboard Cover,Plastic,Ashwini Auto Parts,"Not as expected, needs improvement. The quality could be better."
14-05-2018,Side Mirror Cover,Plastic,Ashwini Auto Parts,"Not bad, but the price could be reduced a little. It's functional, though."
14-05-2018,Car Battery Case,Plastic,Krishnamurthy Automotive,"Worth the price, satisfied overall. Installation was simple and easy."
14-05-2018,Side Mirror Cover,Plastic,Sree Krishna Motors,Good value for money. Would definitely buy again from this seller.
14-05-2018,Side Mirror Cover,Plastic,Ravi Auto Engineers,"Quality is okay, but it could be better. Not as durable as expected."
14-05-2018,Coolant Pipe,Plastic,Durga Motors,"Installation was a bit tricky, but the product works fine now."
14-05-2018,Fuel Tank,Aluminum,Sri Lakshmi Radiators,"Quality is okay, but it could be better. Not as durable as expected."
14-05-2018,Radiator,Aluminum,Sree Krishna Motors,"Good quality, but a bit expensive compared to others."
14-05-2018,Engine Cover,Aluminum,Saraswathi Auto Works,"Worst purchase ever, broke after one week. Very disappointed."
14-05-2018,Rubber Seal,Rubber,Shakti Automotive,"Works as expected, but I thought it would last longer."
14-05-2018,Side Mirror Cover,Plastic,Saraswathi Auto Works,Expected better quality for the price. Not satisfied with the product.
14-05-2018,Wheel Rim,Steel,Saraswathi Auto Works,"Great product, but it took longer to arrive than expected."
14-05-2018,Dashboard Cover,Plastic,Omkar Auto Traders,"Very poor quality, do not recommend. Broke within a week of use."
14-05-2018,Coolant Pipe,Plastic,Prakash Auto Components,This part is very sturdy and has improved my car's performance significantly.
14-05-2018,Side Mirror Cover,Plastic,Prakash Auto Components,"It's okay, not great. It did the job, but I expected more durability."
14-05-2018,Dashboard Cover,Plastic,Rajesh Auto Suppliers,"Excellent product, very durable! Worth every penny."
14-05-2018,Brake Disc,Steel,Rajesh Auto Suppliers,The product did not meet my expectations. Poor quality and cheap materials.
14-05-2018,Coolant Pipe,Plastic,Techno Car Repairs,"It's okay, not great. It did the job, but I expected more durability."
14-05-2018,Brake Disc,Steel,Vishnu Auto Engineers,"Installation was a bit tricky, but the product works fine now."
14-05-2018,Fuel Tank,Aluminum,Ganesh Car Services,"Customer service was very helpful, and the product is good."
15-05-2018,Exhaust Pipe,Steel,Saraswathi Auto Works,"Received the item late, but it works fine. A little disappointed with the delay."
15-05-2018,Wheel Rim,Steel,Rajesh Auto Suppliers,"Worst purchase ever, broke after one week. Very disappointed."
15-05-2018,Car Battery Case,Plastic,Rajesh Auto Suppliers,"Works as expected, but I thought it would last longer."
15-05-2018,Side Mirror Cover,Plastic,Prakash Auto Components,"Fast delivery, product is okay. However, customer service could be better."
15-05-2018,Side Mirror Cover,Plastic,Shubham Car Components,"Great service, product works perfectly. Highly satisfied with the purchase."
15-05-2018,Wheel Rim,Steel,Ganga Auto Works,"Very poor quality, do not recommend. Broke within a week of use."
15-05-2018,Coolant Pipe,Plastic,Sree Auto Enterprises,"Product fits well, but the finish could have been better. Overall, okay."
15-05-2018,Car Battery Case,Plastic,Rajesh Auto Suppliers,"Customer service was very helpful, and the product is good."
15-05-2018,Dashboard Cover,Plastic,Sree Krishna Motors,I regret buying this. It's not as advertised and doesn't work properly.
15-05-2018,Rubber Seal,Rubber,Anand Auto Services,"Received the item late, but it works fine. A little disappointed with the delay."
15-05-2018,Dashboard Cover,Plastic,Raghavendra Auto Parts,"Product fits well, but the finish could have been better. Overall, okay."
15-05-2018,Brake Disc,Steel,Techno Car Repairs,"Works as expected, but I thought it would last longer."
15-05-2018,Car Battery Case,Plastic,Omkar Auto Traders,"Satisfactory, meets the needs. Could be better in terms of fitment."
15-05-2018,Exhaust Pipe,Steel,Techno Car Repairs,"Works as expected, but I thought it would last longer."
15-05-2018,Car Battery Case,Plastic,Durga Motors,"Great product, but it took longer to arrive than expected."
15-05-2018,Exhaust Pipe,Steel,Sree Ram Auto Services,"Pretty good. It works well, but not as robust as other brands."
15-05-2018,Radiator,Aluminum,Sree Krishna Motors,"Worst purchase ever, broke after one week. Very disappointed."
15-05-2018,Car Battery Case,Plastic,Kaveri Engine Parts,"Product fits well, but the finish could have been better. Overall, okay."
15-05-2018,Exhaust Pipe,Steel,Jayam Vehicle Components,"Worst purchase ever, broke after one week. Very disappointed."
15-05-2018,Side Mirror Cover,Plastic,Kaveri Engine Parts,No complaints. The part performs well and was easy to install.
15-05-2018,Rubber Seal,Rubber,Lakshmi Vehicle Components,"Satisfactory, meets the needs. Could be better in terms of fitment."
15-05-2018,Side Mirror Cover,Plastic,Prakash Auto Components,"Customer service was very helpful, and the product is good."
15-05-2018,Fuel Tank,Aluminum,Ramesh Auto Traders,Good value for money. Would definitely buy again from this seller.
15-05-2018,Engine Cover,Aluminum,Shakti Automotive,Very happy with this purchase! It fits my car perfectly and works smoothly.
15-05-2018,Engine Cover,Aluminum,Sree Krishna Motors,This part fits perfectly and works like a charm. Totally recommend it!
15-05-2018,Radiator,Aluminum,Shakti Automotive,"Pretty good. It works well, but not as robust as other brands."
15-05-2018,Radiator,Aluminum,Nandini Automotive Services,"Received the item late, but it works fine. A little disappointed with the delay."
15-05-2018,Side Mirror Cover,Plastic,Ganesh Car Services,"Pretty good. It works well, but not as robust as other brands."
15-05-2018,Brake Disc,Steel,Sree Krishna Motors,"Product fits well, but the finish could have been better. Overall, okay."
15-05-2018,Fuel Tank,Aluminum,Shubham Car Components,A great product at an affordable price. Would recommend to others.
15-05-2018,Side Mirror Cover,Plastic,Sree Ram Auto Services,"Satisfactory, meets the needs. Could be better in terms of fitment."
15-05-2018,Dashboard Cover,Plastic,Shree Durga Auto Solutions,"Not bad, but the price could be reduced a little. It's functional, though."
15-05-2018,Dashboard Cover,Plastic,Lakshmi Vehicle Components,"Amazing performance, highly recommend! A must-buy for all car owners."
15-05-2018,Rubber Seal,Rubber,Ganesh Car Services,"Product works fine, good for the price. Would buy again."
15-05-2018,Exhaust Pipe,Steel,Prakash Auto Components,"Good quality, but a bit expensive compared to others."
15-05-2018,Dashboard Cover,Plastic,Vishnu Auto Engineers,"Worth the price, satisfied overall. Installation was simple and easy."
15-05-2018,Engine Cover,Aluminum,Lakshmi Vehicle Components,"Not as expected, needs improvement. The quality could be better."
15-05-2018,Coolant Pipe,Plastic,Vishnu Auto Engineers,"Excellent product, very durable! Worth every penny."
15-05-2018,Wheel Rim,Steel,Vishnu Auto Engineers,"Customer service was very helpful, and the product is good."
15-05-2018,Side Mirror Cover,Plastic,Shree Durga Auto Solutions,"Very poor quality, do not recommend. Broke within a week of use."
15-05-2018,Radiator,Aluminum,Vishnu Auto Engineers,"Pretty good. It works well, but not as robust as other brands."
15-05-2018,Car Battery Case,Plastic,Techno Car Repairs,"Received the item late, but it works fine. A little disappointed with the delay."
15-05-2018,Exhaust Pipe,Steel,Anand Auto Services,This part is very sturdy and has improved my car's performance significantly.
15-05-2018,Engine Cover,Aluminum,Ravi Auto Engineers,"Installation was a bit tricky, but the product works fine now."
15-05-2018,Brake Disc,Steel,Shree Durga Auto Solutions,"Very poor quality, do not recommend. Broke within a week of use."
15-05-2018,Wheel Rim,Steel,Prabha Auto Parts,"Worst purchase ever, broke after one week. Very disappointed."
15-05-2018,Coolant Pipe,Plastic,Sree Auto Enterprises,Good value for money. Would definitely buy again from this seller.
15-05-2018,Fuel Tank,Aluminum,Saraswathi Auto Works,Very happy with this purchase! It fits my car perfectly and works smoothly.
15-05-2018,Rubber Seal,Rubber,Jayam Vehicle Components,"Average product, but works fine for basic needs. Could be sturdier."
15-05-2018,Coolant Pipe,Plastic,Anand Auto Services,"Product works fine, good for the price. Would buy again."
15-05-2018,Wheel Rim,Steel,Sree Ram Auto Services,The product did not meet my expectations. Poor quality and cheap materials.
15-05-2018,Wheel Rim,Steel,Venkateshwara Motors,"Worth the price, satisfied overall. Installation was simple and easy."
15-05-2018,Rubber Seal,Rubber,Durga Motors,"It's okay, not great. It did the job, but I expected more durability."
16-05-2018,Side Mirror Cover,Plastic,Ganga Auto Works,"Received the item late, but it works fine. A little disappointed with the delay."
16-05-2018,Side Mirror Cover,Plastic,Prakash Auto Components,"Great service, product works perfectly. Highly satisfied with the purchase."
16-05-2018,Fuel Tank,Aluminum,Sree Ram Auto Services,No complaints. The part performs well and was easy to install.
16-05-2018,Exhaust Pipe,Steel,Sri Lakshmi Radiators,"It's okay, not great. It did the job, but I expected more durability."
16-05-2018,Fuel Tank,Aluminum,Prakash Auto Components,Very happy with this purchase! It fits my car perfectly and works smoothly.
16-05-2018,Engine Cover,Aluminum,Rajesh Auto Suppliers,"Amazing performance, highly recommend! A must-buy for all car owners."
16-05-2018,Side Mirror Cover,Plastic,Ganesh Car Services,"Great service, product works perfectly. Highly satisfied with the purchase."
16-05-2018,Rubber Seal,Rubber,Maruthi Auto Parts,Absolutely perfect! Everything fits and functions as it should.
16-05-2018,Exhaust Pipe,Steel,Ravi Auto Engineers,Expected better quality for the price. Not satisfied with the product.
16-05-2018,Side Mirror Cover,Plastic,Jayam Vehicle Components,"Very poor quality, do not recommend. Broke within a week of use."
16-05-2018,Coolant Pipe,Plastic,Ashwini Auto Parts,"Great service, product works perfectly. Highly satisfied with the purchase."
16-05-2018,Dashboard Cover,Plastic,Kaveri Engine Parts,"It's okay, not great. It did the job, but I expected more durability."
16-05-2018,Wheel Rim,Steel,Jayam Vehicle Components,"Satisfactory, meets the needs. Could be better in terms of fitment."
16-05-2018,Fuel Tank,Aluminum,Ganga Auto Works,This part is very sturdy and has improved my car's performance significantly.
16-05-2018,Wheel Rim,Steel,Anand Auto Services,"Worth the price, satisfied overall. Installation was simple and easy."
16-05-2018,Wheel Rim,Steel,Shree Durga Auto Solutions,I regret buying this. It's not as advertised and doesn't work properly.
16-05-2018,Coolant Pipe,Plastic,Raghavendra Auto Parts,Good value for money. Would definitely buy again from this seller.
16-05-2018,Engine Cover,Aluminum,Saraswathi Auto Works,"Not bad, but the price could be reduced a little. It's functional, though."
16-05-2018,Brake Disc,Steel,Vishnu Auto Engineers,"Not as expected, needs improvement. The quality could be better."
16-05-2018,Coolant Pipe,Plastic,Prabha Auto Parts,"Received the item late, but it works fine. A little disappointed with the delay."
16-05-2018,Brake Disc,Steel,Raghavendra Auto Parts,A great product at an affordable price. Would recommend to others.
16-05-2018,Wheel Rim,Steel,Vishnu Auto Engineers,Very happy with this purchase! It fits my car perfectly and works smoothly.
16-05-2018,Radiator,Aluminum,Prakash Auto Components,"Good quality, but a bit expensive compared to others."
16-05-2018,Radiator,Aluminum,Anand Auto Services,"Great service, product works perfectly. Highly satisfied with the purchase."
16-05-2018,Engine Cover,Aluminum,Sree Krishna Motors,I regret buying this. It's not as advertised and doesn't work properly.
16-05-2018,Fuel Tank,Aluminum,Ganesh Car Services,"Great service, product works perfectly. Highly satisfied with the purchase."
17-05-2018,Side Mirror Cover,Plastic,Maruthi Auto Parts,I regret buying this. It's not as advertised and doesn't work properly.
17-05-2018,Radiator,Aluminum,Sree Krishna Motors,"Not bad, but the price could be reduced a little. It's functional, though."
